prodid, prodname, caffeine_serving, calcium_serving, carbohydrates_serving, carbon-footprint_serving,cholesterol_serving, chromium_serving, copper_serving, energy_serving, energy-from-fat_serving, erythritol_serving, fat_serving, fiber_serving, fruits-vegetables-nuts_serving, guarana-seed-extract_serving, insoluble-fiber_serving, iron_serving, magnesium_serving, manganese_serving, molybdenum_serving, monounsaturated-fat_serving, omega-3-fat_serving, pantothenic-acid_serving, phosphorus_serving, polyols_serving, polyunsaturated-fat_serving, potassium_serving, proteins_serving, salt_serving, saturated-fat_serving, selenium_serving, serum-proteins_serving, sodium_serving, soluble-fiber_serving, starch_serving, sugars_serving, taurine_serving, trans-fat_serving, vitamin-a_serving, vitamin-b1_serving, vitamin-b12_serving, vitamin-b2_serving, vitamin-b6_serving, vitamin-b9_serving,vitamin-c_serving, vitamin-d_serving, vitamin-e_serving, vitamin-pp_serving, zinc_serving
8.1829E+11," ""Greek Yogurt &quot;Flip&quot; Almond Coco Loco""", undefined,0.15,26, undefined,0.015, undefined, undefined,1004, undefined, undefined,10,2, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,12,0.3302,4.5, undefined, undefined,0.13, undefined, undefined,21, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
70784504643," ""Popcorn""", undefined,0,17, undefined,0, undefined, undefined,711,377, undefined,10,4, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.635,5, undefined, undefined,0.25, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
16000141568," ""Lucky Charms""", undefined,0.15,40, undefined,0, undefined, undefined,795,84, undefined,2,3, undefined, undefined, undefined,0.0081, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.7874,0, undefined, undefined,0.31, undefined, undefined,19, undefined,0,0.000225,0.000675,2.70E-06,0.000765,0.0009,0.00032,0.009,6.00E-06, undefined,0.009,0.00675
47677386518," ""Chocolate Light Ice Cream""", undefined,0.06,22, undefined,0.015, undefined, undefined,669,293, undefined,7,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,3,0.1016,4, undefined, undefined,0.04, undefined, undefined,15, undefined,0,3.00E-05, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
8.96139E+11," ""Brown sugar blondie""", undefined,0.02,42, undefined,0.075, undefined, undefined,1339,586, undefined,16,1, undefined, undefined, undefined,0.0018, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.0635,10, undefined, undefined,0.025, undefined, undefined,32, undefined,0,0.00012, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
71567993647," ""49 assorted flavors""", undefined,0,37, undefined,0, undefined, undefined,586, undefined, undefined,0,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.0381,0, undefined, undefined,0.015, undefined, undefined,28, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.0024, undefined, undefined, undefined, undefined
77890735947," """"", undefined,0,6, undefined,0, undefined, undefined,126,0, undefined,0,2, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.09,0,0.1397,0, undefined, undefined,0.055, undefined, undefined,4, undefined,0,0.00225, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
33776100803," ""Natural peanut butter and flaxseed""", undefined, undefined,8, undefined,0, undefined, undefined,795,586, undefined,16,3, undefined, undefined, undefined,0.00072, undefined, undefined, undefined,12, undefined, undefined, undefined, undefined,1.5, undefined,7,0.2794,3, undefined, undefined,0.11, undefined, undefined,2, undefined,0, undefined,0.00012, undefined, undefined, undefined, undefined, undefined, undefined,0.0016,0.004, undefined
7.33739E+11," """"", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
70470165172," """"", undefined,0.1,12, undefined,0.005, undefined, undefined,251,21, undefined,0.5,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined,0.06, undefined, undefined,0.09,2,0.0762,0, undefined, undefined,0.03, undefined, undefined,9, undefined,0,0.00027, undefined, undefined,6.80E-05, undefined, undefined,0,4.00E-06, undefined, undefined, undefined
96619756803," ""purified water""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
2E+12," ""Game Up Sports Chews Power Punch""", undefined, undefined,24, undefined, undefined, undefined, undefined,377, undefined, undefined,0,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.055,0,0.1778,0, undefined, undefined,0.07, undefined, undefined,14, undefined, undefined, undefined, undefined,1.20E-06, undefined,0.0004, undefined,0.012, undefined, undefined,0.004, undefined
8.54137E+11," """"", undefined,0.02,18, undefined,0, undefined, undefined,586,230, undefined,6,2, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0,1, undefined, undefined,0, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.003, undefined, undefined, undefined, undefined
8.88109E+11," ""HoHos""", undefined,0.06,54, undefined,0.005, undefined, undefined,1506,586, undefined,16,1, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.4826,12, undefined, undefined,0.19, undefined, undefined,43, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
77890426081," ""Chocolate Low Fat Milk""", undefined,0.3,23, undefined,0.01, undefined, undefined,628,84, undefined,2.5,0, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,8,0.5334,1.5, undefined, undefined,0.21, undefined, undefined,22, undefined,0,0.00015, undefined, undefined, undefined, undefined, undefined,0.0024,1.00E-05, undefined, undefined, undefined
8.95538E+11," ""Pumpkin seed cheddar Snackers""", undefined,0.03,13, undefined,0.006, undefined, undefined,523, undefined, undefined,5,3, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,6,0.508,1.5, undefined, undefined,0.2, undefined, undefined,0, undefined,0,1.50E-05, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
82011570727," ""Samoas""", undefined, undefined,18, undefined, undefined, undefined, undefined,586, undefined, undefined,8,1, undefined, undefined, undefined,0.00072, undefined, undefined, undefined,0.5, undefined, undefined, undefined, undefined,1, undefined,1,0.1524,5, undefined, undefined,0.06, undefined, undefined,10, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined
8.6162E+11," ""neat breakfast mix""", undefined,0.02,16, undefined, undefined, undefined, undefined,837, undefined, undefined,14,4, undefined, undefined, undefined,0.00144, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,5,0.5334,1, undefined, undefined,0.21, undefined, undefined,4, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined
4154891," ""Almond Milk Unsweetened""", undefined,0.45,2, undefined,0, undefined, undefined,126,84, undefined,2.5,1, undefined, undefined, undefined,0.00072,0.016, undefined, undefined, undefined, undefined, undefined,0.02, undefined, undefined,0.17,1,0.4572,0, undefined, undefined,0.18, undefined, undefined,0, undefined,0,0.00015, undefined, undefined, undefined, undefined, undefined,0,1.00E-05,0.01, undefined, undefined
41570054130," ""Almond Milk Unsweetened """, undefined,0.45,2, undefined,0, undefined, undefined,126,84, undefined,2.5,1, undefined, undefined, undefined,0.00072,0.016, undefined, undefined, undefined, undefined, undefined,0.02, undefined, undefined,0.17,1,0.4572,0, undefined, undefined,0.18, undefined, undefined,0, undefined,0,0.00015, undefined, undefined, undefined, undefined, undefined,0,1.00E-05,0.01, undefined, undefined
50428476284," ""Creamy peanut butter""", undefined, undefined, undefined, undefined, undefined, undefined, undefined,753,502, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
70085060107," ""Bagel Bites Three Cheese""", undefined,0.1,32, undefined,0.01, undefined, undefined,837,188, undefined,5,2, undefined, undefined, undefined,0.0018, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,7,0.889,2.5, undefined, undefined,0.35, undefined, undefined,3, undefined,0,6.00E-05, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
72940760009," ""Tomato Juice from Concentrate""", undefined,0,7, undefined,0, undefined, undefined,126,0, undefined,0,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,1.0414,0, undefined, undefined,0.41, undefined, undefined,4, undefined,0,0.000225, undefined, undefined, undefined, undefined, undefined,0.006, undefined, undefined, undefined, undefined
82592722157," ""Protein Juice Smoothie""", undefined,0.06,34, undefined,0.03, undefined, undefined,920,84, undefined,2,0, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.48,16,0.3556,1, undefined, undefined,0.14, undefined, undefined,28, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.09, undefined, undefined, undefined, undefined
78742351896," """"", undefined,0.3,13, undefined,0.005, undefined, undefined,377,0, undefined,0,0, undefined, undefined, undefined,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,0,0.41,8,0.3302,0, undefined, undefined,0.13, undefined, undefined,12, undefined,0,0.00015, undefined, undefined, undefined, undefined,0,0.0024,1.00E-05, undefined, undefined, undefined
36632028501," ""Greek Yogurt Light & Fit Strawberry""", undefined, undefined,8, undefined, undefined, undefined, undefined,335, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,12, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
12000110221," ""Brisk Iced Tea Mango""", undefined, undefined,19, undefined, undefined, undefined, undefined,293, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.254, undefined, undefined, undefined,0.1, undefined, undefined,19, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
